name,start,category,split,time,label
CjBDGHcA65s,3,male_speech,train,3,N
CjBDGHcA65s,3,male_speech,train,4,N
CjeiumaSHmQ,0,male_speech,train,0,Y
CjeiumaSHmQ,0,male_speech,train,1,N
CjeiumaSHmQ,0,male_speech,train,2,N
CjeiumaSHmQ,0,male_speech,train,3,N
CjeiumaSHmQ,0,male_speech,train,4,N
cmnt4ZB76SU,5,male_speech,train,0,Y
cmnt4ZB76SU,5,male_speech,train,1,N
cmnt4ZB76SU,5,male_speech,train,2,N
cmnt4ZB76SU,5,male_speech,train,3,N
cmnt4ZB76SU,5,male_speech,train,4,N
CpCidDMlXxc,3,male_speech,train,0,Y
CpCidDMlXxc,3,male_speech,train,1,N
CpCidDMlXxc,3,male_speech,train,2,N
CpCidDMlXxc,3,male_speech,train,3,N
CpCidDMlXxc,3,male_speech,train,4,N
_-2Juad6tOo,0,lawn_mowing,train,0,Y
_-2Juad6tOo,0,lawn_mowing,train,1,N
_-2Juad6tOo,0,lawn_mowing,train,2,N
_-2Juad6tOo,0,lawn_mowing,train,3,N
_-2Juad6tOo,0,lawn_mowing,train,4,N
_4R3qHn1n50,0,lawn_mowing,test,,Y
_mB-DrTf79o,0,lawn_mowing,train,0,Y
_mB-DrTf79o,0,lawn_mowing,train,1,N
_mB-DrTf79o,0,lawn_mowing,train,2,N
_mB-DrTf79o,0,lawn_mowing,train,3,N
_mB-DrTf79o,0,lawn_mowing,train,4,N
_pkB5RpsuXM,0,lawn_mowing,train,0,Y
_pkB5RpsuXM,0,lawn_mowing,train,1,N
_pkB5RpsuXM,0,lawn_mowing,train,2,N
_pkB5RpsuXM,0,lawn_mowing,train,3,N
_pkB5RpsuXM,0,lawn_mowing,train,4,N
_u8a2bwbl8g,3,lawn_mowing,train,0,Y
_u8a2bwbl8g,3,lawn_mowing,train,1,N
_u8a2bwbl8g,3,lawn_mowing,train,2,N
_u8a2bwbl8g,3,lawn_mowing,train,3,N
_u8a2bwbl8g,3,lawn_mowing,train,4,N
-ac1DBo8VzE,0,lawn_mowing,train,0,Y
-ac1DBo8VzE,0,lawn_mowing,train,1,N
-ac1DBo8VzE,0,lawn_mowing,train,2,N
-ac1DBo8VzE,0,lawn_mowing,train,3,N
-ac1DBo8VzE,0,lawn_mowing,train,4,N
-bxu7eXtSaE,0,lawn_mowing,train,0,Y
-bxu7eXtSaE,0,lawn_mowing,train,1,N
-bxu7eXtSaE,0,lawn_mowing,train,2,N
-bxu7eXtSaE,0,lawn_mowing,train,3,N
-bxu7eXtSaE,0,lawn_mowing,train,4,N
-Etzr_L-R1E,4,lawn_mowing,test,,Y
-njgrtk9oEI,0,lawn_mowing,train,0,Y
-njgrtk9oEI,0,lawn_mowing,train,1,N
-njgrtk9oEI,0,lawn_mowing,train,2,N
-njgrtk9oEI,0,lawn_mowing,train,3,N
-njgrtk9oEI,0,lawn_mowing,train,4,N
-rmsTQG908c,0,lawn_mowing,train,0,Y
-rmsTQG908c,0,lawn_mowing,train,1,N
-rmsTQG908c,0,lawn_mowing,train,2,N
-rmsTQG908c,0,lawn_mowing,train,3,N
-rmsTQG908c,0,lawn_mowing,train,4,N
-UjHThfWx_o,2,lawn_mowing,train,0,Y
-UjHThfWx_o,2,lawn_mowing,train,1,N
-UjHThfWx_o,2,lawn_mowing,train,2,N
-UjHThfWx_o,2,lawn_mowing,train,3,N
-UjHThfWx_o,2,lawn_mowing,train,4,N
-V-3H5lOA2k,0,lawn_mowing,val,,Y
0CzC0-cXe8M,0,lawn_mowing,train,0,Y
0CzC0-cXe8M,0,lawn_mowing,train,1,N
0CzC0-cXe8M,0,lawn_mowing,train,2,N
0CzC0-cXe8M,0,lawn_mowing,train,3,N
0CzC0-cXe8M,0,lawn_mowing,train,4,N
0RgNwWhZKXM,2,lawn_mowing,train,0,Y
0RgNwWhZKXM,2,lawn_mowing,train,1,N
0RgNwWhZKXM,2,lawn_mowing,train,2,N
0RgNwWhZKXM,2,lawn_mowing,train,3,N
0RgNwWhZKXM,2,lawn_mowing,train,4,N
0sjF_jG4-B4,0,lawn_mowing,train,0,Y
0sjF_jG4-B4,0,lawn_mowing,train,1,N
0sjF_jG4-B4,0,lawn_mowing,train,2,N
0sjF_jG4-B4,0,lawn_mowing,train,3,N
0sjF_jG4-B4,0,lawn_mowing,train,4,N
0uMfGF-Hsck,0,lawn_mowing,train,0,Y
0uMfGF-Hsck,0,lawn_mowing,train,1,N
0uMfGF-Hsck,0,lawn_mowing,train,2,N
0uMfGF-Hsck,0,lawn_mowing,train,3,N
0uMfGF-Hsck,0,lawn_mowing,train,4,N
1cCAssjH6KM,0,lawn_mowing,test,,Y
1YukDt0W1fc,2,lawn_mowing,test,,Y
2AjvzWFxQLg,0,lawn_mowing,val,,Y
2kMPSBp6HQo,0,lawn_mowing,train,0,Y
2kMPSBp6HQo,0,lawn_mowing,train,1,N
2kMPSBp6HQo,0,lawn_mowing,train,2,N
2kMPSBp6HQo,0,lawn_mowing,train,3,N
2kMPSBp6HQo,0,lawn_mowing,train,4,N
2Pg8S4JDMJA,0,lawn_mowing,val,,Y
2tMwmcoGhus,0,lawn_mowing,val,,Y
3v0Yt6xC5og,0,lawn_mowing,train,0,Y
3v0Yt6xC5og,0,lawn_mowing,train,1,N
3v0Yt6xC5og,0,lawn_mowing,train,2,N
3v0Yt6xC5og,0,lawn_mowing,train,3,N
3v0Yt6xC5og,0,lawn_mowing,train,4,N
3zW_8oVCG44,2,lawn_mowing,train,0,Y
3zW_8oVCG44,2,lawn_mowing,train,1,N
3zW_8oVCG44,2,lawn_mowing,train,2,N
3zW_8oVCG44,2,lawn_mowing,train,3,N
3zW_8oVCG44,2,lawn_mowing,train,4,N
4bmQQxR4Yxg,0,lawn_mowing,train,0,Y
4bmQQxR4Yxg,0,lawn_mowing,train,1,N
4bmQQxR4Yxg,0,lawn_mowing,train,2,N
4bmQQxR4Yxg,0,lawn_mowing,train,3,N
4bmQQxR4Yxg,0,lawn_mowing,train,4,N
4YrWoJ0hRz8,0,lawn_mowing,train,0,Y
4YrWoJ0hRz8,0,lawn_mowing,train,1,N
4YrWoJ0hRz8,0,lawn_mowing,train,2,N
4YrWoJ0hRz8,0,lawn_mowing,train,3,N
4YrWoJ0hRz8,0,lawn_mowing,train,4,N
5SVpG8o3sQU,4,lawn_mowing,train,0,Y
5SVpG8o3sQU,4,lawn_mowing,train,1,N
5SVpG8o3sQU,4,lawn_mowing,train,2,N
5SVpG8o3sQU,4,lawn_mowing,train,3,N
5SVpG8o3sQU,4,lawn_mowing,train,4,N
7gg8Cgk9vJo,1,lawn_mowing,val,,Y
8B0vEz9UodQ,0,lawn_mowing,train,0,Y
8B0vEz9UodQ,0,lawn_mowing,train,1,N
8B0vEz9UodQ,0,lawn_mowing,train,2,N
8B0vEz9UodQ,0,lawn_mowing,train,3,N
8B0vEz9UodQ,0,lawn_mowing,train,4,N
9E5qTgEKnBY,0,lawn_mowing,train,0,Y
9E5qTgEKnBY,0,lawn_mowing,train,1,N
9E5qTgEKnBY,0,lawn_mowing,train,2,N
9E5qTgEKnBY,0,lawn_mowing,train,3,N
9E5qTgEKnBY,0,lawn_mowing,train,4,N
9goyTEefWt8,5,lawn_mowing,train,0,Y
9goyTEefWt8,5,lawn_mowing,train,1,N
9goyTEefWt8,5,lawn_mowing,train,2,N
9goyTEefWt8,5,lawn_mowing,train,3,N
9goyTEefWt8,5,lawn_mowing,train,4,N
29EjVvjmCa8,5,lawn_mowing,val,,Y
36t6Zoc7h-I,2,lawn_mowing,train,0,Y
36t6Zoc7h-I,2,lawn_mowing,train,1,N
36t6Zoc7h-I,2,lawn_mowing,train,2,N
36t6Zoc7h-I,2,lawn_mowing,train,3,N
36t6Zoc7h-I,2,lawn_mowing,train,4,N
095CdSbYrFc,4,lawn_mowing,train,0,Y
095CdSbYrFc,4,lawn_mowing,train,1,N
095CdSbYrFc,4,lawn_mowing,train,2,N
095CdSbYrFc,4,lawn_mowing,train,3,N
095CdSbYrFc,4,lawn_mowing,train,4,N
a8oNPDJYt0g,2,lawn_mowing,val,,Y
AB42sGdZ0TQ,0,lawn_mowing,train,0,Y
AB42sGdZ0TQ,0,lawn_mowing,train,1,N
AB42sGdZ0TQ,0,lawn_mowing,train,2,N
AB42sGdZ0TQ,0,lawn_mowing,train,3,N
AB42sGdZ0TQ,0,lawn_mowing,train,4,N
aG7VZCrOiWE,4,lawn_mowing,val,,Y
AL9pqcOjpGQ,0,lawn_mowing,train,0,Y
AL9pqcOjpGQ,0,lawn_mowing,train,1,N
AL9pqcOjpGQ,0,lawn_mowing,train,2,N
AL9pqcOjpGQ,0,lawn_mowing,train,3,N
AL9pqcOjpGQ,0,lawn_mowing,train,4,N
asIKYiwe1-0,2,lawn_mowing,train,0,Y
asIKYiwe1-0,2,lawn_mowing,train,1,N
asIKYiwe1-0,2,lawn_mowing,train,2,N
asIKYiwe1-0,2,lawn_mowing,train,3,N
asIKYiwe1-0,2,lawn_mowing,train,4,N
aUCvBsCtJMs,4,lawn_mowing,test,,Y
aYT8oaOv95c,0,lawn_mowing,train,0,Y
aYT8oaOv95c,0,lawn_mowing,train,1,N
aYT8oaOv95c,0,lawn_mowing,train,2,N
aYT8oaOv95c,0,lawn_mowing,train,3,N
aYT8oaOv95c,0,lawn_mowing,train,4,N
bbN0flZ1GKU,3,lawn_mowing,val,,Y
Cfong6fYc6U,0,lawn_mowing,train,0,Y
Cfong6fYc6U,0,lawn_mowing,train,1,N
Cfong6fYc6U,0,lawn_mowing,train,2,N
Cfong6fYc6U,0,lawn_mowing,train,3,N
Cfong6fYc6U,0,lawn_mowing,train,4,N
d8bMborn674,0,lawn_mowing,train,0,Y
d8bMborn674,0,lawn_mowing,train,1,N
d8bMborn674,0,lawn_mowing,train,2,N
d8bMborn674,0,lawn_mowing,train,3,N
d8bMborn674,0,lawn_mowing,train,4,N
ddsNp72uA_8,0,lawn_mowing,train,0,Y
ddsNp72uA_8,0,lawn_mowing,train,1,N
ddsNp72uA_8,0,lawn_mowing,train,2,N
ddsNp72uA_8,0,lawn_mowing,train,3,N
ddsNp72uA_8,0,lawn_mowing,train,4,N
DQBz86mVEmY,5,lawn_mowing,val,,Y
Dr_-zUGRjAo,3,lawn_mowing,train,0,Y
Dr_-zUGRjAo,3,lawn_mowing,train,1,N
Dr_-zUGRjAo,3,lawn_mowing,train,2,N
Dr_-zUGRjAo,3,lawn_mowing,train,3,N
Dr_-zUGRjAo,3,lawn_mowing,train,4,N
E22HBR9rEkI,2,lawn_mowing,train,0,Y
E22HBR9rEkI,2,lawn_mowing,train,1,N
E22HBR9rEkI,2,lawn_mowing,train,2,N
E22HBR9rEkI,2,lawn_mowing,train,3,N
E22HBR9rEkI,2,lawn_mowing,train,4,N
EHiNnO7ZU9I,0,lawn_mowing,train,0,Y
EHiNnO7ZU9I,0,lawn_mowing,train,1,N
EHiNnO7ZU9I,0,lawn_mowing,train,2,N
EHiNnO7ZU9I,0,lawn_mowing,train,3,N
EHiNnO7ZU9I,0,lawn_mowing,train,4,N
eiX2mJ7LiAs,0,lawn_mowing,test,,Y
eSEWJoWf_UE,5,lawn_mowing,train,0,Y
eSEWJoWf_UE,5,lawn_mowing,train,1,N
eSEWJoWf_UE,5,lawn_mowing,train,2,N
eSEWJoWf_UE,5,lawn_mowing,train,3,N
eSEWJoWf_UE,5,lawn_mowing,train,4,N
G4TowkVcclw,0,lawn_mowing,test,,Y
giZ0AeaiKG0,0,lawn_mowing,train,0,Y
giZ0AeaiKG0,0,lawn_mowing,train,1,N
giZ0AeaiKG0,0,lawn_mowing,train,2,N
giZ0AeaiKG0,0,lawn_mowing,train,3,N
giZ0AeaiKG0,0,lawn_mowing,train,4,N
HfD1GeaAp78,3,lawn_mowing,train,0,Y
HfD1GeaAp78,3,lawn_mowing,train,1,N
HfD1GeaAp78,3,lawn_mowing,train,2,N
HfD1GeaAp78,3,lawn_mowing,train,3,N
HfD1GeaAp78,3,lawn_mowing,train,4,N
hrbOnXRoayg,1,lawn_mowing,train,0,Y
hrbOnXRoayg,1,lawn_mowing,train,1,N
hrbOnXRoayg,1,lawn_mowing,train,2,N
hrbOnXRoayg,1,lawn_mowing,train,3,N
hrbOnXRoayg,1,lawn_mowing,train,4,N
IsyEwtlnmDY,0,lawn_mowing,val,,Y
ixeQV0pqcTI,5,lawn_mowing,train,0,Y
ixeQV0pqcTI,5,lawn_mowing,train,1,N
ixeQV0pqcTI,5,lawn_mowing,train,2,N
ixeQV0pqcTI,5,lawn_mowing,train,3,N
ixeQV0pqcTI,5,lawn_mowing,train,4,N
KWqZGTZQUwA,0,lawn_mowing,train,0,Y
KWqZGTZQUwA,0,lawn_mowing,train,1,N
KWqZGTZQUwA,0,lawn_mowing,train,2,N
KWqZGTZQUwA,0,lawn_mowing,train,3,N
KWqZGTZQUwA,0,lawn_mowing,train,4,N
lbhn5xknKO0,0,lawn_mowing,train,0,Y
lbhn5xknKO0,0,lawn_mowing,train,1,N
lbhn5xknKO0,0,lawn_mowing,train,2,N
lbhn5xknKO0,0,lawn_mowing,train,3,N
lbhn5xknKO0,0,lawn_mowing,train,4,N
lOB3hagJdJA,0,lawn_mowing,train,0,Y
lOB3hagJdJA,0,lawn_mowing,train,1,N
lOB3hagJdJA,0,lawn_mowing,train,2,N
lOB3hagJdJA,0,lawn_mowing,train,3,N
lOB3hagJdJA,0,lawn_mowing,train,4,N
lqkqXDSuVJ0,0,lawn_mowing,train,0,Y
lqkqXDSuVJ0,0,lawn_mowing,train,1,N
lqkqXDSuVJ0,0,lawn_mowing,train,2,N
lqkqXDSuVJ0,0,lawn_mowing,train,3,N
lqkqXDSuVJ0,0,lawn_mowing,train,4,N
m4n7glm29B8,5,lawn_mowing,train,0,Y
m4n7glm29B8,5,lawn_mowing,train,1,N
m4n7glm29B8,5,lawn_mowing,train,2,N
m4n7glm29B8,5,lawn_mowing,train,3,N
m4n7glm29B8,5,lawn_mowing,train,4,N
mhiuSeEhjic,0,lawn_mowing,train,0,Y
mhiuSeEhjic,0,lawn_mowing,train,1,N
mhiuSeEhjic,0,lawn_mowing,train,2,N
mhiuSeEhjic,0,lawn_mowing,train,3,N
mhiuSeEhjic,0,lawn_mowing,train,4,N
mZeNbLxPpZ4,2,lawn_mowing,train,0,Y
mZeNbLxPpZ4,2,lawn_mowing,train,1,N
mZeNbLxPpZ4,2,lawn_mowing,train,2,N
mZeNbLxPpZ4,2,lawn_mowing,train,3,N
mZeNbLxPpZ4,2,lawn_mowing,train,4,N
NGrfiuQFkEc,2,lawn_mowing,val,,Y
OqtEr5Y4E8E,0,lawn_mowing,train,0,Y
OqtEr5Y4E8E,0,lawn_mowing,train,1,N
OqtEr5Y4E8E,0,lawn_mowing,train,2,N
OqtEr5Y4E8E,0,lawn_mowing,train,3,N
OqtEr5Y4E8E,0,lawn_mowing,train,4,N
p39Qyshw2l8,0,lawn_mowing,test,,Y
PivW9LtnGTA,0,lawn_mowing,test,,Y
pNLk_ImdGPo,0,lawn_mowing,test,,Y
qb7LY2KPGg8,0,lawn_mowing,train,0,Y
qb7LY2KPGg8,0,lawn_mowing,train,1,N
qb7LY2KPGg8,0,lawn_mowing,train,2,N
qb7LY2KPGg8,0,lawn_mowing,train,3,N
qb7LY2KPGg8,0,lawn_mowing,train,4,N
qQ72RLPMo84,0,lawn_mowing,train,0,Y
qQ72RLPMo84,0,lawn_mowing,train,1,N
qQ72RLPMo84,0,lawn_mowing,train,2,N
qQ72RLPMo84,0,lawn_mowing,train,3,N
qQ72RLPMo84,0,lawn_mowing,train,4,N
SDvo_DaamZg,0,lawn_mowing,test,,Y
sh-XNZSVfo4,4,lawn_mowing,train,0,Y
sh-XNZSVfo4,4,lawn_mowing,train,1,N
sh-XNZSVfo4,4,lawn_mowing,train,2,N
sh-XNZSVfo4,4,lawn_mowing,train,3,N
sh-XNZSVfo4,4,lawn_mowing,train,4,N
Sh8VynLQvJ4,0,lawn_mowing,train,0,Y
Sh8VynLQvJ4,0,lawn_mowing,train,1,N
Sh8VynLQvJ4,0,lawn_mowing,train,2,N
Sh8VynLQvJ4,0,lawn_mowing,train,3,N
Sh8VynLQvJ4,0,lawn_mowing,train,4,N
sp69Ndnhdbk,5,lawn_mowing,test,,Y
szvSs8yUaUQ,4,lawn_mowing,train,0,Y
szvSs8yUaUQ,4,lawn_mowing,train,1,N
szvSs8yUaUQ,4,lawn_mowing,train,2,N
szvSs8yUaUQ,4,lawn_mowing,train,3,N
szvSs8yUaUQ,4,lawn_mowing,train,4,N
TcLOEROhmQ8,3,lawn_mowing,train,0,Y
TcLOEROhmQ8,3,lawn_mowing,train,1,N
TcLOEROhmQ8,3,lawn_mowing,train,2,N
TcLOEROhmQ8,3,lawn_mowing,train,3,N
TcLOEROhmQ8,3,lawn_mowing,train,4,N
TlhPzddOQKw,5,lawn_mowing,train,0,Y
TlhPzddOQKw,5,lawn_mowing,train,1,N
TlhPzddOQKw,5,lawn_mowing,train,2,N
TlhPzddOQKw,5,lawn_mowing,train,3,N
TlhPzddOQKw,5,lawn_mowing,train,4,N
uYD99DIo3LM,0,lawn_mowing,train,0,Y
uYD99DIo3LM,0,lawn_mowing,train,1,N
uYD99DIo3LM,0,lawn_mowing,train,2,N
uYD99DIo3LM,0,lawn_mowing,train,3,N
uYD99DIo3LM,0,lawn_mowing,train,4,N
ze0sa2-OryM,3,lawn_mowing,train,0,Y
ze0sa2-OryM,3,lawn_mowing,train,1,N
ze0sa2-OryM,3,lawn_mowing,train,2,N
ze0sa2-OryM,3,lawn_mowing,train,3,N
ze0sa2-OryM,3,lawn_mowing,train,4,N
zimraU2bmGw,0,lawn_mowing,train,0,Y
zimraU2bmGw,0,lawn_mowing,train,1,N
zimraU2bmGw,0,lawn_mowing,train,2,N
zimraU2bmGw,0,lawn_mowing,train,3,N
zimraU2bmGw,0,lawn_mowing,train,4,N
_dRqfb20DdU,6,playing_ukulele,train,0,Y
_dRqfb20DdU,6,playing_ukulele,train,1,N
_dRqfb20DdU,6,playing_ukulele,train,2,N
_dRqfb20DdU,6,playing_ukulele,train,3,N
_dRqfb20DdU,6,playing_ukulele,train,4,N
-6R3wpks5Jg,0,playing_ukulele,train,0,Y
-6R3wpks5Jg,0,playing_ukulele,train,1,N
-6R3wpks5Jg,0,playing_ukulele,train,2,N
-6R3wpks5Jg,0,playing_ukulele,train,3,N
-6R3wpks5Jg,0,playing_ukulele,train,4,N
-8Zeh__mQWY,2,playing_ukulele,train,0,Y
-8Zeh__mQWY,2,playing_ukulele,train,1,N
-8Zeh__mQWY,2,playing_ukulele,train,2,N
-8Zeh__mQWY,2,playing_ukulele,train,3,N
-8Zeh__mQWY,2,playing_ukulele,train,4,N
-39sHTky_6o,5,playing_ukulele,val,,Y
-dD8TEWUE0U,5,playing_ukulele,train,0,Y
-dD8TEWUE0U,5,playing_ukulele,train,1,N
-dD8TEWUE0U,5,playing_ukulele,train,2,N
-dD8TEWUE0U,5,playing_ukulele,train,3,N
-dD8TEWUE0U,5,playing_ukulele,train,4,N
-e4wXAy1iVo,0,playing_ukulele,val,,Y
-qB-Uz-0Bvs,2,playing_ukulele,train,0,Y
-qB-Uz-0Bvs,2,playing_ukulele,train,1,N
-qB-Uz-0Bvs,2,playing_ukulele,train,2,N
-qB-Uz-0Bvs,2,playing_ukulele,train,3,N
-qB-Uz-0Bvs,2,playing_ukulele,train,4,N
-z4OZ7ls5Bo,2,playing_ukulele,test,,Y
-Z5EdwWjdwg,0,playing_ukulele,train,0,Y
-Z5EdwWjdwg,0,playing_ukulele,train,1,N
-Z5EdwWjdwg,0,playing_ukulele,train,2,N
-Z5EdwWjdwg,0,playing_ukulele,train,3,N
-Z5EdwWjdwg,0,playing_ukulele,train,4,N
0_IpxftJCCo,2,playing_ukulele,train,0,Y
0_IpxftJCCo,2,playing_ukulele,train,1,N
0_IpxftJCCo,2,playing_ukulele,train,2,N
0_IpxftJCCo,2,playing_ukulele,train,3,N
0_IpxftJCCo,2,playing_ukulele,train,4,N
0gah3zIgkgs,5,playing_ukulele,train,0,Y
0gah3zIgkgs,5,playing_ukulele,train,1,N
0gah3zIgkgs,5,playing_ukulele,train,2,N
0gah3zIgkgs,5,playing_ukulele,train,3,N
0gah3zIgkgs,5,playing_ukulele,train,4,N
00pOYhQi0JY,3,playing_ukulele,train,0,Y
00pOYhQi0JY,3,playing_ukulele,train,1,N
00pOYhQi0JY,3,playing_ukulele,train,2,N
00pOYhQi0JY,3,playing_ukulele,train,3,N
00pOYhQi0JY,3,playing_ukulele,train,4,N
0wzsE67O5tE,5,playing_ukulele,val,,Y
1HWXmpGplZ8,4,playing_ukulele,train,0,Y
1HWXmpGplZ8,4,playing_ukulele,train,1,N
1HWXmpGplZ8,4,playing_ukulele,train,2,N
1HWXmpGplZ8,4,playing_ukulele,train,3,N
1HWXmpGplZ8,4,playing_ukulele,train,4,N
1TK4JMWzKtk,0,playing_ukulele,test,,Y
2Mal_mf_Ax8,3,playing_ukulele,train,0,Y
2Mal_mf_Ax8,3,playing_ukulele,train,1,N
2Mal_mf_Ax8,3,playing_ukulele,train,2,N
2Mal_mf_Ax8,3,playing_ukulele,train,3,N
2Mal_mf_Ax8,3,playing_ukulele,train,4,N
2ZJ-kpYrje0,4,playing_ukulele,val,,Y
03FKtpwxQ9c,4,playing_ukulele,train,0,Y
03FKtpwxQ9c,4,playing_ukulele,train,1,N
03FKtpwxQ9c,4,playing_ukulele,train,2,N
03FKtpwxQ9c,4,playing_ukulele,train,3,N
03FKtpwxQ9c,4,playing_ukulele,train,4,N
03pl-tlTpxI,0,playing_ukulele,train,0,Y
03pl-tlTpxI,0,playing_ukulele,train,1,N
03pl-tlTpxI,0,playing_ukulele,train,2,N
03pl-tlTpxI,0,playing_ukulele,train,3,N
03pl-tlTpxI,0,playing_ukulele,train,4,N
4afC_5XM6q0,0,playing_ukulele,train,0,Y
4afC_5XM6q0,0,playing_ukulele,train,1,N
4afC_5XM6q0,0,playing_ukulele,train,2,N
4afC_5XM6q0,0,playing_ukulele,train,3,N
4afC_5XM6q0,0,playing_ukulele,train,4,N
4cJg6GOkXv4,0,playing_ukulele,train,0,Y
4cJg6GOkXv4,0,playing_ukulele,train,1,N
4cJg6GOkXv4,0,playing_ukulele,train,2,N
4cJg6GOkXv4,0,playing_ukulele,train,3,N
4cJg6GOkXv4,0,playing_ukulele,train,4,N
4Iz2-1AbiD4,5,playing_ukulele,train,0,Y
4Iz2-1AbiD4,5,playing_ukulele,train,1,N
4Iz2-1AbiD4,5,playing_ukulele,train,2,N
4Iz2-1AbiD4,5,playing_ukulele,train,3,N
4Iz2-1AbiD4,5,playing_ukulele,train,4,N
4S-Gub71djg,0,playing_ukulele,train,0,Y
4S-Gub71djg,0,playing_ukulele,train,1,N
4S-Gub71djg,0,playing_ukulele,train,2,N
4S-Gub71djg,0,playing_ukulele,train,3,N
4S-Gub71djg,0,playing_ukulele,train,4,N
4Twu1pnUlpo,0,playing_ukulele,test,,Y
5bTE5fbxDsc,0,playing_ukulele,train,0,Y
5bTE5fbxDsc,0,playing_ukulele,train,1,N
5bTE5fbxDsc,0,playing_ukulele,train,2,N
5bTE5fbxDsc,0,playing_ukulele,train,3,N
5bTE5fbxDsc,0,playing_ukulele,train,4,N
5jdY5o-xXQ4,0,playing_ukulele,train,0,Y
5jdY5o-xXQ4,0,playing_ukulele,train,1,N
5jdY5o-xXQ4,0,playing_ukulele,train,2,N
5jdY5o-xXQ4,0,playing_ukulele,train,3,N
5jdY5o-xXQ4,0,playing_ukulele,train,4,N
5nD0IZutR4o,0,playing_ukulele,train,0,Y
5nD0IZutR4o,0,playing_ukulele,train,1,N
5nD0IZutR4o,0,playing_ukulele,train,2,N
5nD0IZutR4o,0,playing_ukulele,train,3,N
5nD0IZutR4o,0,playing_ukulele,train,4,N
5xbsjMpkWAk,4,playing_ukulele,train,0,Y
5xbsjMpkWAk,4,playing_ukulele,train,1,N
5xbsjMpkWAk,4,playing_ukulele,train,2,N
5xbsjMpkWAk,4,playing_ukulele,train,3,N
5xbsjMpkWAk,4,playing_ukulele,train,4,N
6ix6YtzZQgY,4,playing_ukulele,train,0,Y
6ix6YtzZQgY,4,playing_ukulele,train,1,N
6ix6YtzZQgY,4,playing_ukulele,train,2,N
6ix6YtzZQgY,4,playing_ukulele,train,3,N
6ix6YtzZQgY,4,playing_ukulele,train,4,N
6RBc4E7Fgf0,1,playing_ukulele,train,0,Y
6RBc4E7Fgf0,1,playing_ukulele,train,1,N
6RBc4E7Fgf0,1,playing_ukulele,train,2,N
6RBc4E7Fgf0,1,playing_ukulele,train,3,N
6RBc4E7Fgf0,1,playing_ukulele,train,4,N
8OXOwCahOOU,2,playing_ukulele,train,0,Y
8OXOwCahOOU,2,playing_ukulele,train,1,N
8OXOwCahOOU,2,playing_ukulele,train,2,N
8OXOwCahOOU,2,playing_ukulele,train,3,N
8OXOwCahOOU,2,playing_ukulele,train,4,N
8RqPYL2L-js,1,playing_ukulele,train,0,Y
8RqPYL2L-js,1,playing_ukulele,train,1,N
8RqPYL2L-js,1,playing_ukulele,train,2,N
8RqPYL2L-js,1,playing_ukulele,train,3,N
8RqPYL2L-js,1,playing_ukulele,train,4,N
9klHi8Gt8OA,5,playing_ukulele,train,0,Y
9klHi8Gt8OA,5,playing_ukulele,train,1,N
9klHi8Gt8OA,5,playing_ukulele,train,2,N
9klHi8Gt8OA,5,playing_ukulele,train,3,N
9klHi8Gt8OA,5,playing_ukulele,train,4,N
23x62LQt5p0,2,playing_ukulele,train,0,Y
23x62LQt5p0,2,playing_ukulele,train,1,N
23x62LQt5p0,2,playing_ukulele,train,2,N
23x62LQt5p0,2,playing_ukulele,train,3,N
23x62LQt5p0,2,playing_ukulele,train,4,N
53iBDJ5YtQo,0,playing_ukulele,test,,Y
69qytzvoJgU,3,playing_ukulele,val,,Y
78iDwLevuKg,4,playing_ukulele,train,0,Y
78iDwLevuKg,4,playing_ukulele,train,1,N
78iDwLevuKg,4,playing_ukulele,train,2,N
78iDwLevuKg,4,playing_ukulele,train,3,N
78iDwLevuKg,4,playing_ukulele,train,4,N
86B0ydDX-ys,0,playing_ukulele,train,0,Y
86B0ydDX-ys,0,playing_ukulele,train,1,N
86B0ydDX-ys,0,playing_ukulele,train,2,N
86B0ydDX-ys,0,playing_ukulele,train,3,N
86B0ydDX-ys,0,playing_ukulele,train,4,N
98botKAWg3I,0,playing_ukulele,test,,Y
AD_lPXb5ivY,5,playing_ukulele,train,0,Y
AD_lPXb5ivY,5,playing_ukulele,train,1,N
AD_lPXb5ivY,5,playing_ukulele,train,2,N
AD_lPXb5ivY,5,playing_ukulele,train,3,N
AD_lPXb5ivY,5,playing_ukulele,train,4,N
aI2PD0lUW68,0,playing_ukulele,train,0,Y
aI2PD0lUW68,0,playing_ukulele,train,1,N
aI2PD0lUW68,0,playing_ukulele,train,2,N
aI2PD0lUW68,0,playing_ukulele,train,3,N
aI2PD0lUW68,0,playing_ukulele,train,4,N
apgxqR4UL0A,0,playing_ukulele,test,,Y
b2Vm8epWPXc,5,playing_ukulele,val,,Y
BAqeRLCcXYI,0,playing_ukulele,val,,Y
BB0CbCOUi3w,0,playing_ukulele,train,0,Y
BB0CbCOUi3w,0,playing_ukulele,train,1,N
BB0CbCOUi3w,0,playing_ukulele,train,2,N
BB0CbCOUi3w,0,playing_ukulele,train,3,N
BB0CbCOUi3w,0,playing_ukulele,train,4,N
BCdKYzbtUmQ,0,playing_ukulele,train,0,Y
BCdKYzbtUmQ,0,playing_ukulele,train,1,N
BCdKYzbtUmQ,0,playing_ukulele,train,2,N
BCdKYzbtUmQ,0,playing_ukulele,train,3,N
BCdKYzbtUmQ,0,playing_ukulele,train,4,N
