name,start,category,split
Ce2fbtvF_TI,1,playing_glockenspiel,val
Cff-UT8famY,0,playing_glockenspiel,train
CIaS9g6pn6k,0,playing_glockenspiel,train
cnuxa23G8Fk,0,playing_glockenspiel,train
cPf3cNf-9EY,0,playing_glockenspiel,train
cVNki3tTNJ0,0,playing_glockenspiel,train
cX1zEamYV80,0,playing_glockenspiel,train
CyHBkwPguP4,0,playing_glockenspiel,val
D3ckhfbPVlk,0,playing_glockenspiel,train
Dc-SwRSnLpI,0,playing_glockenspiel,test
DgHEdrbKZI0,0,playing_glockenspiel,train
DHoVXJe-MXY,0,playing_glockenspiel,train
DLyJAVC_ies,0,playing_glockenspiel,train
DnTG0DDxMT0,0,playing_glockenspiel,train
Dqod66ZH2RM,0,playing_glockenspiel,val
DqyiS-Fzkss,0,playing_glockenspiel,train
DUDZxeNXB6k,3,playing_glockenspiel,train
DWVbMniTKXI,1,playing_glockenspiel,train
Eal14VrCkb4,0,playing_glockenspiel,val
EI4Pto9LnMk,0,playing_glockenspiel,train
EmoZko8PdrE,0,playing_glockenspiel,train
ExyQzYewgrU,1,playing_glockenspiel,train
EzO_3upse8Q,0,playing_glockenspiel,train
F-qiV913vDs,0,playing_glockenspiel,train
fd6lJbQMTdI,0,playing_glockenspiel,val
FL8RHi87Ud0,0,playing_glockenspiel,train
FS9QBLvmLz0,0,playing_glockenspiel,train
FslQGTUahRY,0,playing_glockenspiel,train
-fyKVAZtl5Q,0,playing_glockenspiel,test
G6__pct5bis,0,playing_glockenspiel,train
GLOW2JIFOt8,5,playing_glockenspiel,train
GtrED5QrmU4,0,playing_glockenspiel,train
GuINk7UMOFU,5,playing_glockenspiel,train
H3RidSIRABI,0,playing_glockenspiel,train
H9bXKAy8QXU,4,playing_glockenspiel,train
HbDyj9DuNG0,5,playing_glockenspiel,train
HlKWSMWViY4,0,playing_glockenspiel,train
HmqIyqVx5SY,0,playing_glockenspiel,val
HUikGXJ2ALE,1,playing_glockenspiel,train
HY1VQKcDosE,0,playing_glockenspiel,train
I_QUt72H_VA,0,playing_glockenspiel,train
I2neGHowKpU,0,playing_glockenspiel,train
I6nlWsAjfkE,3,playing_glockenspiel,test
iBLgq-Dz49s,0,playing_glockenspiel,train
IF4cFJeQIro,0,playing_glockenspiel,train
IHsenuyeSFQ,1,playing_glockenspiel,train
iJeot52dNaQ,0,playing_glockenspiel,train
iK_CFXlP_Bo,0,playing_glockenspiel,train
IqkvnX1H9BY,0,playing_glockenspiel,test
IQQyJL8pbPU,0,playing_glockenspiel,train
iRwfzmm0if0,0,playing_glockenspiel,train
IsqzMTUIlK4,5,playing_glockenspiel,train
Isu53Tj3Lnc,2,playing_glockenspiel,train
It7hx2FNxUg,1,playing_glockenspiel,train
j_dQ9POpJkI,0,playing_glockenspiel,train
J917iLcnM0E,0,playing_glockenspiel,train
jCNRDkkz8aM,3,playing_glockenspiel,train
Jct13IbP0wc,0,playing_glockenspiel,test
JiUOfjbs-Mw,0,playing_glockenspiel,train
JnSy5DdgABk,0,playing_glockenspiel,train
-JobP06hFwA,0,playing_glockenspiel,val
jPgPIxKg76s,5,playing_glockenspiel,train
JrckrQryUV4,1,playing_glockenspiel,train
jUUFdTuVHi8,5,playing_glockenspiel,val
JvbPpuZk9jM,0,playing_glockenspiel,train
Kl2q6S5HKTI,5,playing_glockenspiel,val
KN0j3kOL_KI,0,playing_glockenspiel,test
-kNCc3fM7mQ,0,playing_glockenspiel,train
L_cCPFxq5Kw,0,playing_glockenspiel,train
lcS-o29eguc,0,playing_glockenspiel,train
LF3C6NlbbYk,0,playing_glockenspiel,train
LH9bR25WS9E,0,playing_glockenspiel,test
lITCwdPTL_M,1,playing_glockenspiel,test
ljgATU7mU4Q,0,playing_glockenspiel,test
LN2lzemtG9s,0,playing_glockenspiel,train
M1mckraO5_Q,0,playing_glockenspiel,train
m7cv8u9P-bo,0,playing_glockenspiel,train
MA8nwLjXtrc,0,playing_glockenspiel,val
MBbp3Jb5_vM,0,playing_glockenspiel,val
MNmSMhjYLs8,0,playing_glockenspiel,train
mo_x30i1gns,0,playing_glockenspiel,train
MulUADA_hM4,0,playing_glockenspiel,train
MW1TsuXzkY4,0,playing_glockenspiel,test
n7QAOoPX6yw,0,playing_glockenspiel,val
N9C6lUwxuvE,0,playing_glockenspiel,test
noVSfkQO0UM,0,playing_glockenspiel,val
nP-lICgxqJQ,5,playing_glockenspiel,test
NR_LXkTKLn0,0,playing_glockenspiel,test
nrBOf8vwjKU,0,playing_glockenspiel,train
Nu0GVXID2Q8,0,playing_glockenspiel,test
oA1eViFyAtQ,0,playing_glockenspiel,train
OcIAbZ2B5QQ,0,playing_glockenspiel,train
OCkigMklnSg,0,playing_glockenspiel,train
oks7KHHdGEg,5,playing_glockenspiel,train
oqy-Uw98uAk,0,playing_glockenspiel,test
orijAi8oHfg,0,playing_glockenspiel,train
osaHJFotLrE,1,playing_glockenspiel,train
-OTbClCJQKs,5,playing_glockenspiel,test
oVpsNM2OZUg,0,playing_glockenspiel,train
p8SUGdaLPzY,0,playing_glockenspiel,train
PA1UVDlPR3g,0,playing_glockenspiel,train
pQMjcTYSVI8,0,playing_glockenspiel,train
puemtZerC-c,0,playing_glockenspiel,train
qcHVQNpa9ck,1,playing_glockenspiel,train
qHYxXupnOxk,0,playing_glockenspiel,train
r0lQuDBXenk,0,playing_glockenspiel,train
RelVabnn1Is,4,playing_glockenspiel,train
riguAWoUU6c,0,playing_glockenspiel,train
rjl2sJx8RuQ,0,playing_glockenspiel,train
rXbUaCHTFvg,5,playing_glockenspiel,val
sYqpnsIKRdE,0,playing_glockenspiel,test
t4Esqp7L7_I,1,playing_glockenspiel,val
tTGSnwqrU1Q,0,playing_glockenspiel,test
uLcCgYs7ow4,0,playing_glockenspiel,train
uUTKZNMjGS0,0,playing_glockenspiel,train
v7cSdsMxi-M,0,playing_glockenspiel,test
vUXfJos-YRw,0,playing_glockenspiel,train
wAUR5bMcIBA,1,playing_glockenspiel,test
wiFmH8JKmDs,0,playing_glockenspiel,train
wJ2gkSlGpQY,0,playing_glockenspiel,train
wpodkPXuR9c,5,playing_glockenspiel,train
wpW7nKeO8YI,4,playing_glockenspiel,train
wzG6arq-g5M,5,playing_glockenspiel,train
xdN3ulXwbbg,2,playing_glockenspiel,train
xDZjmkiMbEU,0,playing_glockenspiel,train
-XW1Bzw0CL0,0,playing_glockenspiel,train
xW5JYNWzzwM,0,playing_glockenspiel,test
xyS0t3oXbHE,0,playing_glockenspiel,val
xzFZldi5Zug,0,playing_glockenspiel,train
y8dr5ZkCzfA,0,playing_glockenspiel,val
yrS6fIsX44o,4,playing_glockenspiel,train
ysXd8C735VQ,5,playing_glockenspiel,train
yT7-ipcRraw,0,playing_glockenspiel,train
yxvwHAnS5-4,0,playing_glockenspiel,train
zDKvCHhletE,0,playing_glockenspiel,train
zdoLnv8X4mM,0,playing_glockenspiel,train
zSig921frxo,0,playing_glockenspiel,val
_4wY-sb3BGM,5,playing_piano,train
_Nz7aasD2tk,0,playing_piano,test
_QXdYpKI9lQ,0,playing_piano,train
-03Hd0MBgQY,1,playing_piano,train
-5dtmOk-Q2Q,0,playing_piano,train
-C66I4YOr4o,2,playing_piano,train
-FlSh-N35M0,0,playing_piano,test
-NpIi1FoTXo,4,playing_piano,train
-oIJ4vrZTUA,5,playing_piano,train
-R7YU8bHwBg,0,playing_piano,train
-StHeHGyakY,0,playing_piano,train
-svl89zIevs,0,playing_piano,test
-t7hvpjdCpY,3,playing_piano,val
-uKCpJHTwZ8,1,playing_piano,train
-VIDhMaXaSA,0,playing_piano,train
-Wm4-PI6U5o,0,playing_piano,train
0_ppreuPMuk,0,playing_piano,val
0BdQPL4sZvQ,0,playing_piano,train
0cvPbD8PRxM,0,playing_piano,test
0QeC0bYEi70,0,playing_piano,train
0WoWLoACt-Y,0,playing_piano,train
1-3nedESLZs,1,playing_piano,val
1FcwWT5dZDg,0,playing_piano,train
1GZq9AcFu_g,5,playing_piano,train
1K_c7ZSRxCo,0,playing_piano,test
1mqE5FhYbDY,0,playing_piano,train
1okvYfz7lyA,0,playing_piano,val
1oynoQ7zKQM,0,playing_piano,val
1sMOkG3Bs9A,0,playing_piano,test
1X4XvMlrOiE,0,playing_piano,val
1XBz00U_pv0,0,playing_piano,test
2c6g-8T_mpE,0,playing_piano,val
2CNvgHpwD6w,0,playing_piano,test
2HdaWygLPPo,0,playing_piano,train
2jCkNdoSQ8E,0,playing_piano,test
2MGt89ZJCLY,0,playing_piano,train
2NpSSsBF4Xk,3,playing_piano,train
2Ol8WFWH3_c,0,playing_piano,train
3N5_BgS7y0U,0,playing_piano,train
3ncqSfjo8U4,3,playing_piano,test
3Y50TGertJk,0,playing_piano,val
3ZErCskXIHs,0,playing_piano,train
4A6lj86QJ6s,0,playing_piano,train
4BiiXbPZdvE,0,playing_piano,train
5briopN06L8,0,playing_piano,train
5ed5055CkmQ,4,playing_piano,train
5FpnDLUT3CQ,5,playing_piano,train
5RNE5OyxV4k,0,playing_piano,val
5uTW7R6AxUE,0,playing_piano,train
6qkgN0lH0cs,0,playing_piano,train
6QKjfgNLSRA,3,playing_piano,train
6Z1hiWQnDiM,0,playing_piano,train
7_moJQZ7yrU,0,playing_piano,train
7-p2sWznp-0,4,playing_piano,train
7D-IkBOqAB4,0,playing_piano,val
7e5jm486oKI,0,playing_piano,test
7hnA4gnP46E,5,playing_piano,val
8ajXmQkaJXs,5,playing_piano,train
8yfFuIxiEDI,0,playing_piano,train
8zSDtubkLVA,0,playing_piano,train
9AvLyZdH2gE,4,playing_piano,val
9l3C_u_pQTc,3,playing_piano,train
9Mws7peFOFg,1,playing_piano,train
9OKldGLkcYI,0,playing_piano,train
9QjJixq93jA,0,playing_piano,train
09qUhBfyFcc,0,playing_piano,train
9zrQpNhhdDA,5,playing_piano,test
30x4aq1KIYc,0,playing_piano,train
48KCbqvwin8,0,playing_piano,test
49qZtbMmFbg,0,playing_piano,test
74zyxQXH8V8,0,playing_piano,train
78V3nblykiU,0,playing_piano,train
A8wD7qAZI8g,0,playing_piano,train
AaaAgeWUuvg,0,playing_piano,train
AaDjdtpPs-0,0,playing_piano,train
aEeN6lclLaw,0,playing_piano,val
aESanRCQ4qM,0,playing_piano,train
AgtciVcQW_k,0,playing_piano,train
aJnWxozj9k8,0,playing_piano,train
aL__8TbYW0M,0,playing_piano,train
ApSva_QTOD4,0,playing_piano,train
ava5mXZ3ofg,5,playing_piano,train
b8KSPuiPG68,0,playing_piano,train
b90VHYkGsZk,0,playing_piano,train
BCDPEwIRz4s,0,playing_piano,train
BIyFT6voGk0,0,playing_piano,train
boYCHQeENzg,0,playing_piano,train
BtT3BIZHMEU,0,playing_piano,train
cE8PMfi_nQg,4,playing_piano,val
cfWsBBSC434,0,playing_piano,train
CMvgidD4cBc,3,playing_piano,train
cNI5NQsi4zc,0,playing_piano,train
CYv6-qTDdss,0,playing_piano,train
DDeAjcedfyE,0,playing_piano,train
DKdgIAoZSZc,0,playing_piano,train
dn5n8s4FITc,0,playing_piano,train
dn9U54X-WF8,0,playing_piano,train
Do7Vn00En_E,0,playing_piano,train
DpVQhM2fxSo,0,playing_piano,train
DskxQvcY0qM,0,playing_piano,train
DtboDG1Fhnw,0,playing_piano,val
EaiB4-Dizms,3,playing_piano,train
eE9fPoswy54,0,playing_piano,train
ElDMMhgk4XQ,5,playing_piano,test
EldVdVNBQIM,5,playing_piano,test
elPLRuC8RNw,0,playing_piano,train
eNhnS-E1c14,0,playing_piano,train
ENX0totqysA,0,playing_piano,val
EpqpLeILZvk,0,playing_piano,train
EQg2BXZrw7Q,0,playing_piano,val
EsyH50y0YhE,0,playing_piano,train
eUiqBVUkkVY,0,playing_piano,train
F-xDFnyz_Yg,0,playing_piano,train
F5fvn8V0j-U,0,playing_piano,train
FATZy_Avh7A,0,playing_piano,val
fW_1CNOQy10,0,playing_piano,train
fW6NVxZZekE,0,playing_piano,train
G1Oj47ygCmA,2,playing_piano,train
G2einOSg8AE,1,playing_piano,train
g4JxP8IV3rs,0,playing_piano,train
GhIKtrM8KKQ,0,playing_piano,train
GtPp2HqGRO4,0,playing_piano,test
GZfDojZJZqA,0,playing_piano,train
H6Km4Do59u0,2,playing_piano,train
H087Y1HFX4w,0,playing_piano,train
hbmfBT_vE1w,0,playing_piano,test
hdhKXTwLaTY,0,playing_piano,train
HKbkJd6I62o,0,playing_piano,train
hL66qmxPRQM,0,playing_piano,train
HmfCGoJGMiY,0,playing_piano,train
HokTklE1urA,0,playing_piano,train
HR_8lYLA81Q,5,playing_piano,train
Hw1M3Brm9HY,0,playing_piano,test
IcVIt6e-LLE,0,playing_piano,train
IkrhEhranwI,0,playing_piano,val
INtoMpBNu6M,0,playing_piano,train
IpB76eTbtKk,0,playing_piano,train
IS9Mx6Bqr_U,0,playing_piano,train
J-k22a2zDU8,0,playing_piano,train
J7UQcyJYxM8,0,playing_piano,train
jAasVhATQ-8,0,playing_piano,train
JFeN2HZz5Bg,0,playing_piano,test
JIjAZsUXbu4,0,playing_piano,val
Jn9r0avp0fY,0,playing_piano,train
JpIDR_o7fGI,0,playing_piano,train
Jyswgt_-XO8,0,playing_piano,train
JzGTHEQJm5A,2,playing_piano,train
K3DHshsRyWE,0,playing_piano,val
K7bXcSA736Y,0,playing_piano,val
k381Dt24Lac,0,playing_piano,train
kc7Q3AxMXWM,0,playing_piano,val
KfyxK2-cx9M,0,playing_piano,train
ki8ZolLqS8o,0,playing_piano,val
kIcCsfjTbiM,0,playing_piano,train
kJn7xfOVjNE,5,playing_piano,test
kqZwU6V43ds,0,playing_piano,train
kXG9wvIPhZ0,0,playing_piano,train
Ky_Ve-oqnpA,0,playing_piano,test
kyPymabWmvY,0,playing_piano,train
KZO6ZvPMI9E,0,playing_piano,train
kzTgaivjrp0,0,playing_piano,test
l0IRxx2HYnE,5,playing_piano,train
L71wo61KdRY,0,playing_piano,train
lAXpiE0dm_k,0,playing_piano,test
lboOdAwbE_E,0,playing_piano,train
LheyT6WSxkw,0,playing_piano,train
LHN9J7o76EI,0,playing_piano,train
liDQRLYu2EM,0,playing_piano,train
liGpB4wpav0,0,playing_piano,train
LlhQXN7vlv8,0,playing_piano,train
Lm0iwrxvl0o,0,playing_piano,train
lm5-S8TjAyY,4,playing_piano,train
LmnzBCBjyBk,0,playing_piano,test
LwFe08rcl8k,0,playing_piano,train
lXomrow5aZ4,0,playing_piano,train
lXsgRZASyEg,4,playing_piano,train
ly2hdkG0Eg0,4,playing_piano,train
m4YdXBcwe4M,0,playing_piano,train
m5moFLvArTE,0,playing_piano,val
M6_yuMaYxFk,0,playing_piano,train
MAlKAFqXGMY,0,playing_piano,train
MAgcWYun5eI,0,playing_piano,val
mH27QUJwxjA,0,playing_piano,val
MIYBdV60ZIc,1,playing_piano,train
MoJvvL89tqE,0,playing_piano,train
mS9XwiM4vbI,0,playing_piano,train
MScGcBjNoL0,0,playing_piano,train
mzEG8_6TmzA,3,playing_piano,train
n6PsRVMWfbg,0,playing_piano,test
N42C0BsWoh0,5,playing_piano,train
N387HQu3Hws,0,playing_piano,train
NebuE99hVbY,0,playing_piano,val
NgK-uEHN0Ks,0,playing_piano,test
nh40c0z_2ms,5,playing_piano,train
NHr-u2VKyQA,3,playing_piano,train
NMoWqXDepAo,0,playing_piano,val
No0ML-J-Ep4,0,playing_piano,val
NOa9x-lj9K0,3,playing_piano,test
NPbK6I3b6rs,0,playing_piano,train
NpZ7MhJ1Gkg,5,playing_piano,val
NQWLCH9gQ7Y,5,playing_piano,test
NRqTx_Wf1T4,0,playing_piano,train
nvqZQr3SAQs,0,playing_piano,train
nW-x55dg2Pw,0,playing_piano,train
NWjG0HZx1rE,0,playing_piano,test
nX2DTqglWvY,0,playing_piano,val
NXdyIjnzMQQ,0,playing_piano,train
O_LEFa_rgwc,0,playing_piano,train
oALNTALvUm0,0,playing_piano,train
obJc174wQtg,0,playing_piano,val
obmUprINCcI,0,playing_piano,val
OjFY_3AxJMs,0,playing_piano,train
Olz4aBiFtOo,0,playing_piano,train
opPFOPFGr7Q,0,playing_piano,train
OqAhTPqNVWc,0,playing_piano,train
ouZk7vYsiJc,0,playing_piano,test
oxBBPdHNQLs,0,playing_piano,test
oYnDenOS6oA,0,playing_piano,train
p7rPHVkcRLI,0,playing_piano,train
p8L1eligpBw,0,playing_piano,train
PDAB6S8V_5Q,0,playing_piano,train
pFhi1A36tN0,0,playing_piano,train
ph5lJPxQfZY,0,playing_piano,train
pKA46c0BrDw,0,playing_piano,train
pN1SyoKK58I,3,playing_piano,train
PST4CTbdUxw,2,playing_piano,test
pts4wyTF7IM,2,playing_piano,train
pVQ7i3eAgYQ,0,playing_piano,train
pw34ecRYvaY,0,playing_piano,train
pYa-LrWt97Q,0,playing_piano,val
q-4Fd6CMStI,3,playing_piano,train
Q-yt09-INxg,0,playing_piano,test
qd8LeEiahMM,0,playing_piano,test
qKgPXoKKcZo,4,playing_piano,val
qMKO8bQpzMg,0,playing_piano,train
qQnBgus62u8,0,playing_piano,train
QV-8QSE1SQM,0,playing_piano,train
qxhHQ11MyFk,2,playing_piano,test
R8tE5pYdwIs,0,playing_piano,train
R60qQ3ag8y8,0,playing_piano,test
rCKxsIQ03hI,0,playing_piano,train
rGS5cvGRniE,0,playing_piano,val
rHZt00BxVpo,0,playing_piano,val
rKJik5UDbZM,0,playing_piano,test
rnFu9UrmEDw,0,playing_piano,test
RqryUVDO7bw,0,playing_piano,train
S7NGvpfYmn8,0,playing_piano,train
s9Ye2i1F-_o,0,playing_piano,train
sBgdHOMUmEE,0,playing_piano,test
scsQZWWwxmY,0,playing_piano,train
sgKKBbe8CW0,4,playing_piano,train
sGo9mwY6cqk,2,playing_piano,train
SkEDET8NwmE,3,playing_piano,train
skeFawZe__U,0,playing_piano,train
slzl17ljtNo,5,playing_piano,train
SQz29-4O6u0,0,playing_piano,train
ssvTzup-aW4,0,playing_piano,val
St_0xXOYuw4,0,playing_piano,test
T0fXA2mXjgE,0,playing_piano,train
t72-bvBn8bE,2,playing_piano,test
tBSDfqct4V0,0,playing_piano,train
tFWC86tO6O0,0,playing_piano,train
tkVfghdys4o,0,playing_piano,train
toDDCvIk9kM,0,playing_piano,val
TOIPHqa0HvU,0,playing_piano,train
u11zgdTvdT0,0,playing_piano,train
uAl-gZBDR1c,0,playing_piano,train
uB9qnFTBNhA,5,playing_piano,val
uboLnhO-wVI,0,playing_piano,train
uC_Rpprzl-A,0,playing_piano,val
uhoMycuZ8zw,0,playing_piano,train
upkyfMoU_Kw,0,playing_piano,train
ur33zPD9BCc,0,playing_piano,train
v4fDvwx__1I,0,playing_piano,train
vB5AMmhXGQI,5,playing_piano,train
vd36OPV9wDw,0,playing_piano,val
vHgO0QBaBYQ,0,playing_piano,train
vOSjoDmTwE0,0,playing_piano,test
vtv6SW3Wock,0,playing_piano,val
VXfpu9duMmo,0,playing_piano,train
WdUEF6lGGZ4,0,playing_piano,train
wIwML67Co7E,0,playing_piano,train
wKzibne0RHI,0,playing_piano,train
WoA3qCAOzg8,0,playing_piano,train
wUsxkfYPABg,0,playing_piano,train
Xa_C1QRFETQ,0,playing_piano,train
xcn3rDt_LyY,0,playing_piano,train
Xkvd3JBI5YI,0,playing_piano,train
xQX-n-021ck,0,playing_piano,train
xtJrjTPMQAI,0,playing_piano,train
xTqBYLL5V4A,0,playing_piano,test
y_y4PWN259U,0,playing_piano,test
Y57lB7S19hQ,0,playing_piano,val
YGnBo7nRrvc,0,playing_piano,train
z-YS0dwc8ic,0,playing_piano,train
z6r_Kxy36Io,0,playing_piano,train
zirVk09rFiI,0,playing_piano,train
zyGCNP-bm3E,1,playing_piano,train
_-R5EPaybpk,0,lions_roaring,train
_9wN5d1Z1ak,0,lions_roaring,val
_fdY5ZOOBWI,0,lions_roaring,train
_Xha6m87OOs,0,lions_roaring,train
-_KYvb4aTZY,0,lions_roaring,test
-d1lAtyWGrM,0,lions_roaring,val
-lXGJj-NMqQ,5,lions_roaring,test
-QlgGKvOyqs,3,lions_roaring,train
-wvdBDsvSmc,0,lions_roaring,train
-x7xMm47pfc,5,lions_roaring,train
0eG0h--CsUk,5,lions_roaring,val
0p-KmzyVg-s,0,lions_roaring,train
0s4KwPvpnPo,0,lions_roaring,train
0TqOnQyMK_Q,2,lions_roaring,train
0WwxN4pYDcg,1,lions_roaring,train
1-9ryaEsFc8,0,lions_roaring,train
1uaOgz0VAVI,4,lions_roaring,train
1V4dOLDD02Q,0,lions_roaring,train
2C4P_aYRC0o,0,lions_roaring,train
2FaEyGOJwG8,0,lions_roaring,train
2PSepowyWHE,0,lions_roaring,train
3BHYWTnZIvI,2,lions_roaring,train
3heg7kHLkBw,5,lions_roaring,test
3HSRX24Nj4Q,0,lions_roaring,test
3IfmCBzPLL0,3,lions_roaring,train
3Jl-v4JL2WQ,1,lions_roaring,train
3pJUVMoajmM,0,lions_roaring,train
3yXCtpvjz6E,0,lions_roaring,test
4rchqZSw9DY,5,lions_roaring,train
4t7b588zSvI,1,lions_roaring,train
4VBd7XmgsTc,1,lions_roaring,train
4y7zBxH_gpU,0,lions_roaring,train
4YTzxIjvOb8,0,lions_roaring,train
5kbx02R8_Lg,0,lions_roaring,train
5xOhn5QpvdE,0,lions_roaring,train
5ZtB9FnUIZs,0,lions_roaring,val
6hsxQ-SR16s,0,lions_roaring,train
6Y9NbjGXBXk,5,lions_roaring,val
6YS3ewiOBkU,0,lions_roaring,train
7ibdv2abCWc,0,lions_roaring,train
7okW6RTakuQ,3,lions_roaring,train
7Qr1ncg86N4,0,lions_roaring,val
7qx057kqx1E,0,lions_roaring,train
7WoR1bTCyj0,2,lions_roaring,test
8DrH-QredaQ,3,lions_roaring,test
8lyqna6SHVM,0,lions_roaring,train
8nGSHp1kQZY,5,lions_roaring,train
8pHpKFqV6fA,0,lions_roaring,test
8Q5vZl9duKU,1,lions_roaring,val
8vsS5ZEmXzU,0,lions_roaring,train
8Wy9ea-YVLs,5,lions_roaring,train
9aR-uBVtrVA,4,lions_roaring,train
9BJPwzWB0Lc,4,lions_roaring,train
9f9JuUnRZvY,0,lions_roaring,train
9IIKUunyzM8,0,lions_roaring,train
9S4-bVB6v0Q,0,lions_roaring,train
9VaWiRgVCA0,2,lions_roaring,val
9XxdLJCvRwI,0,lions_roaring,val
28aVNuCBXWw,2,lions_roaring,test
30OKuAy9LNs,5,lions_roaring,val
53ogMQWPV30,5,lions_roaring,train
57Q_RHO0qA8,1,lions_roaring,train
73cfZ0ugMkc,0,lions_roaring,test
76afhOA4dWI,5,lions_roaring,train
76F-K-7HUXE,0,lions_roaring,train
A2FMM_PmPf4,0,lions_roaring,train
AcDC26-jBvw,4,lions_roaring,train
AKxm4V3OylU,0,lions_roaring,test
ALytn2yGqjk,5,lions_roaring,train
am52p3RiYFQ,5,lions_roaring,test
AMXFQ7m9nAo,0,lions_roaring,train
AOW344Uyo8w,0,lions_roaring,train
ATq96KU_biQ,0,lions_roaring,train
aUfDxRelPHg,0,lions_roaring,train
AxeN3Geyzf4,0,lions_roaring,test
B7m_WMOF87U,0,lions_roaring,train
B8l1zEMfKv4,0,lions_roaring,test
bao0ROlaAbI,2,lions_roaring,train
bBMcsO6IeDE,5,lions_roaring,train
Bbq7hUbE6Eo,0,lions_roaring,train
Bi0wF7k2M4A,0,lions_roaring,train
Blmiz18_bZw,3,lions_roaring,val
BMZXJzg3aAY,1,lions_roaring,train
bO1phvRbVgo,5,lions_roaring,train
C0i90WmUMvE,0,lions_roaring,train
C5tzeUl8v48,0,lions_roaring,train
C7ybHpzT-Wc,0,lions_roaring,train
Ck4V96rptIM,2,lions_roaring,test
d-adbXZYHxI,6,lions_roaring,train
DdiIdDTQKck,3,lions_roaring,train
DPlSp0M9Mgs,6,lions_roaring,test
DpOPNpRDZMk,6,lions_roaring,train
eD21sJSqdRs,0,lions_roaring,train
eHc7XvhVzcc,0,lions_roaring,val
EQuaioBhvMU,0,lions_roaring,val
EuioIfltimc,1,lions_roaring,train
EVaKVCwJJrQ,5,lions_roaring,train
EY0X2RQh8hM,5,lions_roaring,train
eyAG9cpCCVE,5,lions_roaring,train
F_w7uu4hmLU,0,lions_roaring,train
F-p8xsDSjnw,0,lions_roaring,train
f3K0GkgpdFc,0,lions_roaring,train
fIDq3VsjHhw,2,lions_roaring,train
fitvl1TDa1Q,5,lions_roaring,train
Fs9VaQ4xZy8,2,lions_roaring,train
FwB52n9_dn0,0,lions_roaring,val
g3UEFZOob4E,0,lions_roaring,train
g5F9kDpxRaA,0,lions_roaring,train
g5FVJveyyVM,0,lions_roaring,test
G7StfbQcxDU,0,lions_roaring,train
GCDWVj9BjU8,0,lions_roaring,train
gdf3RHRw72g,4,lions_roaring,train
Gjm6cryaCZY,1,lions_roaring,train
GkaPT8CFVgg,5,lions_roaring,test
gLkNM6pjAYk,0,lions_roaring,train
gOaQmkAlhUA,0,lions_roaring,train
GpYx4VydZPQ,0,lions_roaring,train
grEEcC2HRQE,5,lions_roaring,train
Gwlez841U_I,0,lions_roaring,train
gyioxO7fWzI,2,lions_roaring,train
h__0vbbAGzs,4,lions_roaring,train
h7Dh4HU8DzI,0,lions_roaring,val
h8h9TprcfyA,0,lions_roaring,test
hAOOvEmAY7c,1,lions_roaring,val
Hasc2nx7tO4,0,lions_roaring,train
hF6HpmwHNvg,0,lions_roaring,val
HhGEy-CYXhU,0,lions_roaring,val
HiM0cqYAV7Q,0,lions_roaring,val
Hk7KpspDimc,3,lions_roaring,train
hLx5XTg52_M,4,lions_roaring,train
hU9pd28hyhc,0,lions_roaring,train
HYs1UBfffgY,0,lions_roaring,train
i8UEZCoSaJ4,1,lions_roaring,train
IAZfBOEmwNc,2,lions_roaring,train
Iejp01l-1uw,0,lions_roaring,train
ifGuIUPl1hE,0,lions_roaring,val
j-_QCfVQOAc,1,lions_roaring,val
JE0ThPjXiK0,0,lions_roaring,test
jKJg4sw-mk8,5,lions_roaring,val
JkXALkgWLu0,0,lions_roaring,train
jl2SChP6XIg,0,lions_roaring,train
JnGEcArat0M,0,lions_roaring,test
jraApJc793s,5,lions_roaring,train
jrwk_oKmP4M,1,lions_roaring,train
K-7-zllab5s,3,lions_roaring,train
KQAR_64a35I,0,lions_roaring,train
kuH7oqSAcuY,0,lions_roaring,train
kveQk1U0or8,0,lions_roaring,train
L7vPkRtLOec,1,lions_roaring,train
lBbaen3klpQ,3,lions_roaring,val
lFGeZ5_Cdsg,0,lions_roaring,train
LhOobR33d9o,0,lions_roaring,val
LnZke14BYM4,0,lions_roaring,train
LS6BIaF2-2w,0,lions_roaring,train
lTgmR3ZDsf4,0,lions_roaring,train
lWJU0K2Ic_g,0,lions_roaring,train
lwNQHu8yYwo,0,lions_roaring,train
lxC9rtCWzXw,0,lions_roaring,train
LyUa30uGBhQ,5,lions_roaring,train
m0nQ5Mc_uPk,1,lions_roaring,train
mjkBbCiDMls,0,lions_roaring,val
ML66Le-Zf78,4,lions_roaring,test
MSSXU2oUydk,3,lions_roaring,train
ne3FEwgc3-g,0,lions_roaring,train
NgAjity9FRs,5,lions_roaring,train
NJbZT2eSFZw,5,lions_roaring,val
nLx1SGjPFOM,0,lions_roaring,test
NqSxZ2ZmjSU,0,lions_roaring,train
nrD7IWjYapc,2,lions_roaring,train
NSYSX_7fwag,1,lions_roaring,train
Nva-ntPJqCs,2,lions_roaring,val
NWS4TnBMJo4,0,lions_roaring,train
o0Tb1dLPfz4,3,lions_roaring,train
O3FBuQrOGQY,0,lions_roaring,test
oa9u35CTyy0,5,lions_roaring,test
oazPmtcHzwQ,0,lions_roaring,val
OGjPYLXSHGo,4,lions_roaring,train
oHoc0XAIAEc,0,lions_roaring,train
OS0pZDPZWc8,3,lions_roaring,train
