name,start,category,split
-X0E4OYFg-4,2,horse_clip-clop,test
CpQwk6A0AWU,0,playing_violin,train
q28CD7e8uns,2,cap_gun_shooting,train
4aVzh6mImIg,0,playing_acoustic_guitar,train
lDTiKYPRo0A,0,playing_ukulele,train
BzlsrwCuUN4,0,playing_acoustic_guitar,test
KsTCZBBW-Nw,0,playing_violin,train
0A8GDN9x_6Q,1,playing_glockenspiel,train
38G1Ro98M3k,0,playing_acoustic_guitar,test
gxZ2WIQJUXQ,4,playing_ukulele,train
1sMOkG3Bs9A,0,playing_piano,test
vkhdP3zJSmA,0,playing_ukulele,train
asgJ818L1j8,0,typing_on_computer_keyboard,test
Dnx0z1cC8u8,0,cat_meowing,train
-rdjUIVtyZg,5,race_car,train
aBQ9m59MrWw,5,dog_barking,train
Fm6duB3_A6U,0,typing_on_computer_keyboard,train
YS_zTwf-FRo,2,playing_ukulele,train
4NLW2X3DuMU,0,helicopter,train
1AiFHvVy5Ng,0,playing_acoustic_guitar,train
1CYhIhw2k0I,0,playing_acoustic_guitar,val
c3qbNQLfD_A,2,mynah_bird_singing,train
2SEkiq5rTrs,0,typing_on_computer_keyboard,test
JqGGlr_icXU,1,helicopter,train
clqpHTYJ3Bw,0,chainsawing_trees,val
tR8pQZnvhcs,2,female_singing,train
u11zgdTvdT0,0,playing_piano,train
-yVlxH01sYQ,0,playing_violin,train
INtoMpBNu6M,0,playing_piano,train
VfaMvBLHeqw,0,horse_clip-clop,train
5RiwMAGHteQ,5,race_car,train
58ajs6se3HQ,5,ambulance_siren,train
aFKesy2l8HI,4,cap_gun_shooting,train
qHYxXupnOxk,0,playing_glockenspiel,train
-jMGDLoDR48,5,ambulance_siren,train
20CyPc_bkjA,0,playing_acoustic_guitar,train
SZSa7i9XeWg,0,playing_tabla,train
O6SKOxLrHJE,2,horse_clip-clop,train
A_Moev6dKYY,4,chainsawing_trees,train
-lcQmiz75XE,5,female_singing,val
NebuE99hVbY,0,playing_piano,val
NqSxZ2ZmjSU,0,lions_roaring,train
rde0JLctxCI,5,lions_roaring,train
WoPbsn5wDfY,0,helicopter,train
cvs6pccsDik,0,playing_acoustic_guitar,train
73mQmyZZsSw,4,chainsawing_trees,train
WIrnq6luD9c,0,helicopter,train
7-f-6bBTI-0,0,helicopter,train
vOSjoDmTwE0,0,playing_piano,test
GWfebJBr_J0,0,playing_ukulele,train
8nodrV7BC08,2,cap_gun_shooting,train
-3Ptg4uALKc,0,playing_tabla,val
2YCEzPUQUPU,0,female_singing,train
3UPXKVOz_PU,0,race_car,val
_8acDzOQAg8,0,mynah_bird_singing,train
8ALwSP590T8,1,cap_gun_shooting,train
IsqzMTUIlK4,5,playing_glockenspiel,train
2_Fl6KD9xZQ,0,cat_meowing,val
iASrXfkHvoA,0,playing_tabla,val
CrGLI0l-WA8,5,helicopter,test
KoeyyYyLa4c,0,playing_violin,val
tSKxRQT0qLM,0,dog_barking,val
0QhsgW-yDmE,0,typing_on_computer_keyboard,train
uz2uFpAuqiw,3,playing_ukulele,train
SDvo_DaamZg,0,lawn_mowing,test
3yXCtpvjz6E,0,lions_roaring,test
T2vVudo7fiM,0,helicopter,train
h_UlkuI-zZ4,0,mynah_bird_singing,test
skeFawZe__U,0,playing_piano,train
2DfZ21h3rM4,0,cat_meowing,train
4Ko2TdqMgks,3,typing_on_computer_keyboard,train
tptRRiuT6B8,0,chainsawing_trees,train
JyZMteaDzf0,5,baby_laughter,train
TKDx7igkcU0,5,typing_on_computer_keyboard,test
5eI4R5Tg-Gs,5,helicopter,test
NE4VsSTMG3U,0,coyote_howling,train
A4EWpEPWYag,0,playing_violin,train
8Wlvho81zus,0,typing_on_computer_keyboard,train
P2GpecJsMqk,2,dog_barking,test
75PEVQt1cQQ,0,helicopter,train
7CY-C7M8aGk,0,cat_meowing,train
-hBxP2bZq_8,0,playing_acoustic_guitar,train
4rchqZSw9DY,5,lions_roaring,train
B6d641UMRZw,2,race_car,train
VzOkol5hD2Y,0,helicopter,train
13HmZKDTOsw,0,playing_acoustic_guitar,test
GLjai294FcU,0,dog_barking,test
YV2wuAimpOQ,0,ambulance_siren,test
6t8vlSAkuqQ,0,playing_acoustic_guitar,train
-84CyEpynsY,0,dog_barking,train
5ts3DbwbcLc,0,playing_acoustic_guitar,test
M2wTsp9XAcM,0,playing_violin,train
PSiU7jhUSn4,0,playing_tabla,train
7_moJQZ7yrU,0,playing_piano,train
5eu8XKs-H-M,5,dog_barking,train
ggXBFIWZlLI,5,mynah_bird_singing,train
2gzQ0kt10pE,5,horse_clip-clop,train
1JDyVMF_NE8,5,female_singing,train
CiIIZHeUiAE,5,ambulance_siren,test
slzl17ljtNo,5,playing_piano,train
FvLV-VvHDRM,0,race_car,train
DybKuWv52_s,5,mynah_bird_singing,train
D7ooQu528mk,0,typing_on_computer_keyboard,train
9DtYImZlNXY,5,playing_tabla,train
Do7Vn00En_E,0,playing_piano,train
s4zGk-B8woQ,3,cap_gun_shooting,train
3rf6-9LMshs,0,playing_acoustic_guitar,train
H-I1TOZT4sQ,0,horse_clip-clop,train
4cqRKsgxBAA,0,playing_acoustic_guitar,train
XYvootbcWYw,5,helicopter,train
0IqPUUWnnd8,0,playing_glockenspiel,val
3XfNuEVynXM,0,ambulance_siren,train
HxMoMMrA6Eo,0,driving_buses,test
5lxhhJJBIXo,1,male_speech,train
I-OV9_fu7Ao,3,horse_clip-clop,test
H9bXKAy8QXU,4,playing_glockenspiel,train
9S_EuQ3mxBM,0,playing_violin,test
4zEAwoD1T2M,5,horse_clip-clop,train
DpRyPTj1A6M,5,helicopter,train
26Ti4i2BNdM,0,playing_violin,train
g2zxm41cRNQ,0,playing_tabla,train
3kwWQETnFVk,0,race_car,train
8VryHooOcBE,0,male_speech,test
AySVuo87x5E,0,typing_on_computer_keyboard,train
am52p3RiYFQ,5,lions_roaring,test
4tYg5yxFdPk,0,female_singing,test
-uCaAAt8b8M,0,female_singing,train
Kw-PLfbmjvQ,5,helicopter,val
I4LhkIdUViw,0,playing_violin,train
oKRGWWyIpak,0,typing_on_computer_keyboard,train
WX-K2XkeoHc,5,helicopter,train
31Ia6A8vGX8,0,playing_acoustic_guitar,train
2S06RG9jQXM,0,playing_acoustic_guitar,train
HcEX6Sfc7GI,0,playing_violin,train
nOuL8Fcjpyw,0,playing_ukulele,train
jKJg4sw-mk8,5,lions_roaring,val
ClynbvrQX_I,0,ambulance_siren,train
AoT1gMVzi_U,5,race_car,train
pw-RgDovdSM,0,playing_ukulele,train
h03oO4v6OSo,0,playing_tabla,train
NQZrx85XlJk,3,driving_buses,train
7jSwXeAb-U8,0,playing_violin,train
IQ2bHS59KnI,0,helicopter,train
0g7LdehGzkc,0,playing_acoustic_guitar,train
bzDY2asV0mc,0,male_speech,train
IN00pmkd-LI,0,playing_tabla,train
j_dQ9POpJkI,0,playing_glockenspiel,train
937A1ELVyUs,0,coyote_howling,train
di6RXQFxUNU,3,cat_meowing,train
k4nDRzECe7Y,0,cat_meowing,val
lfux0vEcsjM,2,dog_barking,train
eo2HskB5Y8I,1,cat_meowing,train
XJnKU_SXYlM,0,playing_tabla,train
1iVgvqf5apU,0,playing_violin,train
4H_dVfcMewg,0,female_singing,train
-7xRJ-Osv1E,5,female_singing,train
8V2gWwavk00,5,playing_violin,train
-eV9hw6kPRU,0,chainsawing_trees,test
TcLOEROhmQ8,3,lawn_mowing,train
7WwkT9fR508,0,male_speech,test
0BKDTGRdzn8,5,race_car,train
H087Y1HFX4w,0,playing_piano,train
gnZnWJslANs,0,cap_gun_shooting,train
wLxSNUQteto,5,female_singing,train
MBbp3Jb5_vM,0,playing_glockenspiel,val
0jVvlyJKzQc,0,typing_on_computer_keyboard,train
3f2g_nfmto4,0,female_singing,val
9iVXo63CIDk,0,playing_glockenspiel,train
xNH1J9ZTOl0,5,coyote_howling,train
2Xv4MMEGj2E,3,playing_tabla,train
Y9gNUlbi04I,3,lions_roaring,train
3UuacG3vzDA,5,ambulance_siren,val
ca2hSZyHSrc,0,dog_barking,test
TYIB8F4YWls,0,ambulance_siren,train
0lDi5WzL3Wk,5,driving_buses,train
cfWsBBSC434,0,playing_piano,train
I0PICtU-Kyk,0,dog_barking,train
G4yOLeH2k-E,2,typing_on_computer_keyboard,val
53ogMQWPV30,5,lions_roaring,train
CzebNifSgGI,0,female_singing,train
B98kwmX2DBE,2,cat_meowing,val
8rBbtL5FR-E,1,typing_on_computer_keyboard,train
-x8HgXnpf0s,3,ambulance_siren,train
5NmZFSl1imo,0,female_singing,test
MC-nspGMkvw,0,helicopter,train
GPp_6vgE4pQ,2,driving_buses,train
zVfLHhs9uv8,3,horse_clip-clop,train
2Pg8S4JDMJA,0,lawn_mowing,val
9W5uf8pLmII,5,typing_on_computer_keyboard,test
4C_XVreRipI,0,driving_buses,train
uZ0-pw5zPkA,0,ambulance_siren,train
3l5G7_j5fEI,0,driving_buses,val
LcAVQW8jafU,3,typing_on_computer_keyboard,train
-njgrtk9oEI,0,lawn_mowing,train
7e5jm486oKI,0,playing_piano,test
36xzrUTlmKw,5,dog_barking,train
MA8nwLjXtrc,0,playing_glockenspiel,val
0TqOnQyMK_Q,2,lions_roaring,train
-uKCpJHTwZ8,1,playing_piano,train
_xsRyM_fXYI,0,coyote_howling,train
0WcWOB-wOJ0,4,playing_acoustic_guitar,train
3Yk7h8VPQ78,0,playing_violin,train
I-TmrVPReVc,5,ambulance_siren,test
5RUpcMdoEKI,0,playing_acoustic_guitar,train
972YYivcGF0,2,playing_violin,val
J04XOgiFb7Q,0,cat_meowing,train
Lp4VlV1iebo,5,coyote_howling,train
JiFnNTsePzU,0,playing_tabla,test
8pdky_pOthM,0,cap_gun_shooting,train
xyS0t3oXbHE,0,playing_glockenspiel,val
Wi3jF4zQh9M,0,typing_on_computer_keyboard,train
1zT7ARLrGYg,2,horse_clip-clop,train
kIcCsfjTbiM,0,playing_piano,train
XXFjskd6-40,5,typing_on_computer_keyboard,train
meJw1oQazHY,0,mynah_bird_singing,train
HxGCeciaodY,0,playing_violin,test
JvbPpuZk9jM,0,playing_glockenspiel,train
EuioIfltimc,1,lions_roaring,train
UsVNrsw0f8k,0,ambulance_siren,val
G4TowkVcclw,0,lawn_mowing,test
ifGuIUPl1hE,0,lions_roaring,val
JaeFmM6saGs,1,helicopter,test
XTM9lxgiliA,0,ambulance_siren,train
0qkYNx83dz8,1,playing_acoustic_guitar,train
6b0TNyfL1dg,5,chainsawing_trees,train
CY6U0_vGc1E,0,playing_violin,train
AJw-x30L46E,0,playing_acoustic_guitar,train
84viJ9ZOCms,0,male_speech,train
5MrphAP2pbU,1,ambulance_siren,val
OAzPNdL-wQI,2,helicopter,train
PivW9LtnGTA,0,lawn_mowing,test
0jM2IQ0f58I,0,female_singing,train
sIaT8Jl2zpI,3,female_singing,train
QBrJ-biRPLg,0,helicopter,train
DOL73bzUD3Q,5,ambulance_siren,train
oTWMOBoQqdM,5,playing_ukulele,train
1dac7pLj_do,2,cap_gun_shooting,val
QV-8QSE1SQM,0,playing_piano,train
0_ppreuPMuk,0,playing_piano,val
7YUPoS4bD24,3,chainsawing_trees,train
A5Qe-YZgRdM,0,race_car,train
2F_KLtfLZRM,0,playing_acoustic_guitar,train
1IoKwbUx72s,0,female_singing,train
0BDnRWee0NU,0,playing_acoustic_guitar,train
75VpWvcmMec,0,ambulance_siren,val
YvA90hZwJ9w,0,helicopter,train
9oqt-HO6HMY,5,race_car,train
4Rjz6s2owT8,0,female_singing,train
o50wc8tNY5w,0,typing_on_computer_keyboard,val
IaCgOqKsqW8,5,race_car,train
5OEvBmTRsEE,0,dog_barking,test
DkhKexA_grw,5,ambulance_siren,train
ladAEEIG6CM,5,ambulance_siren,train
1IDGzHKHtVk,0,playing_acoustic_guitar,train
OwDHloaTC6Q,0,lions_roaring,train
7ynQ9wd6neQ,0,race_car,test
KTEyF7C8pXQ,2,race_car,test
Hk7KpspDimc,3,lions_roaring,train
bZt-MgO73kE,0,playing_tabla,train
8Zhiz_YKwqs,0,playing_tabla,train
69TxkFe37-c,2,female_singing,train
-K1BRF6qng8,0,female_singing,train
-T06kz4MI20,0,female_singing,train
aUfDxRelPHg,0,lions_roaring,train
OQLpjRjv_JU,5,horse_clip-clop,train
TU269Rxtq1A,0,ambulance_siren,train
YNN-PVG5d9w,0,driving_buses,train
FhZXaNHgZCI,0,cap_gun_shooting,train
nKgf9pr6qCo,0,playing_ukulele,train
04vdECGx-8k,0,playing_acoustic_guitar,train
2erACT9n-B4,5,helicopter,train
NPR4xNWt6nw,4,cap_gun_shooting,train
z4HX8-du2nQ,0,helicopter,train
FL8RHi87Ud0,0,playing_glockenspiel,train
-IBtBeR6B00,0,race_car,train
AgtY6m-b3Gk,0,playing_acoustic_guitar,train
aHwbJLJW9o0,5,dog_barking,train
JnzwhYy8nY0,0,ambulance_siren,train
NHr-u2VKyQA,3,playing_piano,train
FwB52n9_dn0,0,lions_roaring,val
3zW_8oVCG44,2,lawn_mowing,train
JE0ThPjXiK0,0,lions_roaring,test
H4d8oGt_dmc,3,race_car,train
ZtPoTqVxVvU,3,helicopter,train
E3qFpwB9Vcg,1,race_car,train
SUi1cbR4mC8,0,lions_roaring,train
Sc-Nrze92ps,0,lions_roaring,train
gENcns2txgE,0,typing_on_computer_keyboard,val
FyiytsT_orE,0,driving_buses,val
nDD7OuuilwA,4,mynah_bird_singing,val
4a_1IoqQgQY,0,playing_acoustic_guitar,train
bQKW1-nZdBY,2,chainsawing_trees,train
52TvGcpOGWs,5,helicopter,val
27ZSldfo0fg,0,helicopter,val
7KSXUptBBYQ,2,dog_barking,train
Gi1qoFx_KhY,0,race_car,train
lf9JPGFfx_U,2,playing_tabla,train
uboLnhO-wVI,0,playing_piano,train
1qAX0df3cWE,1,driving_buses,test
P2hvc6v9MsI,2,horse_clip-clop,train
2PwprdcYa4o,0,playing_violin,train
3ZEHgq1o8PI,0,helicopter,train
-3tQW7Zhl9U,5,helicopter,train
an2mZpaPTpA,5,chainsawing_trees,test
LADA3l7nFcg,0,typing_on_computer_keyboard,train
lRCal6f_fWY,0,chainsawing_trees,train
Cfong6fYc6U,0,lawn_mowing,train
3oKU4vkcIto,0,playing_glockenspiel,train
LGdZx_Ng2OU,5,race_car,train
7Uv6dXP6h4c,1,male_speech,test
1Xnx7lS2OgU,0,playing_acoustic_guitar,train
4DrqZfZnF5M,3,male_speech,train
CBn-tfsiL5g,0,race_car,train
tA_NrYVTlps,4,horse_clip-clop,test
2F2-t2MfOZw,1,horse_clip-clop,test
PZfmRgFwuqo,0,playing_tabla,train
EldVdVNBQIM,5,playing_piano,test
HxY7NkkXiTU,0,typing_on_computer_keyboard,test
388t0Zw9ZEY,0,playing_acoustic_guitar,val
c4NFS6T1C4k,1,chainsawing_trees,train
1uSavuICk1M,0,dog_barking,val
54MdmDuFk2Q,0,playing_acoustic_guitar,val
CzabUI9DtHo,5,cap_gun_shooting,train
2LL9rfu1PRg,0,chainsawing_trees,train
jtL0pXwd2KE,0,typing_on_computer_keyboard,train
JcXS1rZxQ9M,0,playing_violin,train
Wr44Q8MQHL0,0,helicopter,train
NH6FgDjkggg,0,horse_clip-clop,test
KaJKfwwFOIs,0,cat_meowing,train
Jct13IbP0wc,0,playing_glockenspiel,test
_if557QC-zE,2,chainsawing_trees,train
Bi0wF7k2M4A,0,lions_roaring,train
Dhr13PvyCH4,0,driving_buses,train
3Ez6bhUGPKk,4,cat_meowing,train
2Wg9yjVJ-O0,0,playing_acoustic_guitar,train
Dc0oFuJTvDo,1,cat_meowing,train
-6EzbBAmvjA,1,female_singing,train
Jn9r0avp0fY,0,playing_piano,train
Akva1CjEDM8,0,playing_acoustic_guitar,val
WTBSI76oQkY,0,playing_ukulele,train
tNplLyCIzG0,5,chainsawing_trees,val
oADTAt6iNZg,5,cap_gun_shooting,train
SwC-n2ovgPQ,0,helicopter,test
g-bVhamxKdA,0,chainsawing_trees,train
sHG7j9-d0d0,0,playing_ukulele,test
S7NiQwOW9NM,5,driving_buses,val
BHv64mp5f7Q,0,playing_tabla,train
szvSs8yUaUQ,4,lawn_mowing,train
-QjYRWTAMhM,0,playing_acoustic_guitar,train
CjeiumaSHmQ,0,male_speech,train
_Ia5jgxHjl8,2,playing_tabla,train
-2McrNUTKQQ,1,female_singing,test
FO1CJtzzMRg,0,dog_barking,val
dFNG62WLBMk,1,baby_laughter,val
6YS3ewiOBkU,0,lions_roaring,train
7xr718JcKgM,0,playing_tabla,train
J7UQcyJYxM8,0,playing_piano,train
DWVbMniTKXI,1,playing_glockenspiel,train
GJchm5m3CaM,5,playing_violin,val
bDoGTRe98EE,4,dog_barking,train
AXKxnbcbPYo,0,typing_on_computer_keyboard,train
UHjTgZnEt2Q,5,playing_ukulele,val
9Mft5-qS614,0,playing_acoustic_guitar,val
97YTICvmlAU,1,playing_glockenspiel,train
l0IRxx2HYnE,5,playing_piano,train
R60qQ3ag8y8,0,playing_piano,test
-Yrb1onhsnE,0,playing_acoustic_guitar,val
CyHBkwPguP4,0,playing_glockenspiel,val
g3UEFZOob4E,0,lions_roaring,train
dhU-DJSBplM,0,playing_tabla,test
D01sCxeHShY,0,playing_acoustic_guitar,test
71Z1OUX2OXo,0,race_car,train
3wRWedMGIHU,0,ambulance_siren,train
QoAPCMemAJw,3,lions_roaring,train
88kDGM1hpsY,0,male_speech,train
3EOXifRUlXA,0,playing_acoustic_guitar,train
DK-yKlQPSR0,0,playing_violin,train
64zPbHPyiwE,0,male_speech,test
IHaeb18ynFo,0,playing_violin,test
3DmJN-j5Xtc,4,male_speech,train
EFho66vvO38,0,playing_acoustic_guitar,train
3N5_BgS7y0U,0,playing_piano,train
2D5AO9y80Ng,0,playing_violin,test
agh3hN0svLo,0,mynah_bird_singing,train
1fr6YgvX9qE,1,typing_on_computer_keyboard,train
Ypt4OeuoDYo,2,playing_tabla,train
QPrSIQPpIO0,0,playing_ukulele,train
dOQCPeT0IU8,0,chainsawing_trees,train
xUIya_1502E,0,playing_ukulele,train
boW_X0g5wBE,0,chainsawing_trees,train
3WrD4tbNLwQ,0,male_speech,test
GHsxZzFthRU,0,playing_violin,val
3H3g6xXCvwc,0,driving_buses,train
KfyxK2-cx9M,0,playing_piano,train
4VYFZbVtWd0,5,male_speech,train
-jpvGQmpnLQ,5,coyote_howling,train
jrwk_oKmP4M,1,lions_roaring,train
EwoQIa82vZc,1,chainsawing_trees,train
RqryUVDO7bw,0,playing_piano,train
IblhEF_MiH8,1,race_car,train
3V7EHNKro-I,0,playing_violin,train
XMHk-1zwFp4,0,driving_buses,train
NZkmKhCwFsI,0,helicopter,train
7IXx3NhSbi0,3,cat_meowing,train
E1QLxY-ubCo,0,dog_barking,train
6EckDSXOPyw,0,female_singing,test
M6rdDnqW8EE,4,helicopter,train
IJPFmylnJ1s,0,ambulance_siren,val
XnIIa-m9mOM,1,cat_meowing,train
9FzEVy2YrWE,0,playing_violin,train
-8RduCMIJG0,0,playing_tabla,val
DUW7iK2vWCQ,0,race_car,val
xMTVzNoGOxA,0,typing_on_computer_keyboard,val
6dgTnGDYiZc,0,cat_meowing,train
4JxMhLR9Kr4,0,male_speech,train
4GY4p7ADQp0,0,typing_on_computer_keyboard,val
HgutlGwgFwY,3,driving_buses,val
-9GRE84DX2M,0,playing_acoustic_guitar,train
EFKRvfkyyxE,0,playing_violin,train
2pbX5VxvB-Y,0,horse_clip-clop,train
64epE-m1-ns,0,male_speech,train
3jH_pyOhBPk,0,ambulance_siren,train
PGB_PyO2w0k,0,helicopter,train
tBSEdX6EVbg,3,chainsawing_trees,test
3qXCX0ai6Ws,0,playing_violin,train
52gZKC7x3uA,5,playing_violin,train
12lHWBzDR9E,4,dog_barking,val
mH27QUJwxjA,0,playing_piano,val
OqtEr5Y4E8E,0,lawn_mowing,train
6TmhQQR4D-k,0,horse_clip-clop,train
Dv50x3XXrUs,4,chainsawing_trees,train
iTfglfAWy2E,4,baby_laughter,train
kRZbKcY3C8E,2,cat_meowing,train
4NAT4ZZIOcI,0,female_singing,train
AuQKkJFCDQU,0,driving_buses,train
4MJKHVXNtzY,0,helicopter,train
BQt2tShMHLs,0,playing_glockenspiel,train
2S-YRM0p6cc,0,coyote_howling,train
73JnnGCf4mY,0,male_speech,test
5Xr5LN-179s,1,male_speech,train
D24jSbhd_Rg,5,typing_on_computer_keyboard,test
Oh06kmhtqaU,0,horse_clip-clop,train
-Z2JSzfsMZk,0,race_car,train
3IwOig7sw6c,0,chainsawing_trees,val
3oMl8hcL2_s,5,female_singing,train
liDQRLYu2EM,0,playing_piano,train
LitaFzObEEk,5,baby_laughter,val
AaDjdtpPs-0,0,playing_piano,train
8AYJjFBJ-tk,2,male_speech,test
p39Qyshw2l8,0,lawn_mowing,test
_954W_4YrmA,3,cat_meowing,train
0sP5oxUIwPs,0,playing_acoustic_guitar,val
EyBwCTiXWdA,5,helicopter,train
nG6q9V7rfKU,0,mynah_bird_singing,train
8082eX53org,4,playing_glockenspiel,train
W5hJGPns9sw,3,playing_ukulele,test
wZhDV8vF7T0,0,female_singing,train
4_KrEq3ucwI,0,helicopter,train
27s1P4Oy2W4,0,playing_acoustic_guitar,val
P13bN4xItZs,5,horse_clip-clop,train
1hA5COzE6sY,4,race_car,train
4Mk4bWSEnyk,0,male_speech,train
redSkbpiRMk,0,chainsawing_trees,train
dyN3SAp0UYM,3,playing_ukulele,train
Je7Ons-UG-k,0,playing_violin,train
cOCvrRkr7Dc,0,dog_barking,train
SpGOGqWie2s,0,helicopter,test
Ooiz2TRjSAg,0,playing_tabla,train
NAk-PU3X_DQ,0,mynah_bird_singing,train
3iYmJWio340,0,playing_acoustic_guitar,train
2GfYNfKtpK0,0,chainsawing_trees,test
13cqFI0H0NY,5,female_singing,train
0dwf7HFTFD8,0,playing_acoustic_guitar,train
pjGtwc3Imao,3,typing_on_computer_keyboard,train
4M2893g-zWI,0,female_singing,train
SFpOk5H3SKQ,2,ambulance_siren,train
l_UaowJaR9k,5,race_car,val
0rw4B9Xze28,2,cap_gun_shooting,train
29leW_wEi2E,2,ambulance_siren,train
WFHSs2hLVyA,4,playing_ukulele,train
NKZGXWS_7mU,0,playing_tabla,train
mINZOofPPdA,0,baby_laughter,test
oVpsNM2OZUg,0,playing_glockenspiel,train
35s1Z0_Hxdg,0,male_speech,train
rMwYBw7zMmY,2,mynah_bird_singing,train
NmNgL4oXH9M,5,helicopter,train
3Hmq3CqPKfw,0,driving_buses,test
gRwsXwSRDH0,3,baby_laughter,test
CMzlxMzoQJE,0,typing_on_computer_keyboard,train
7DiCtICan0w,3,horse_clip-clop,train
lqkqXDSuVJ0,0,lawn_mowing,train
HGoKSDynJu8,3,horse_clip-clop,test
-JdUSVmQq88,5,female_singing,train
Ina9zrcoYPs,5,helicopter,train
P4lc4g_RCMU,5,cap_gun_shooting,test
m8jgmPCgtqQ,0,baby_laughter,train
74BDV0z_bvw,0,playing_violin,train
0hlwts_lUSk,1,female_singing,train
-ac1DBo8VzE,0,lawn_mowing,train
DQJwCqR08Tg,0,helicopter,train
KD2WKj-xW_s,0,horse_clip-clop,val
GXyAFwf0nI8,0,cap_gun_shooting,train
4MztFzXuZAA,5,mynah_bird_singing,train
TniApw9LVzM,5,dog_barking,test
rVy0jvU9M38,0,chainsawing_trees,test
i86L3VY3NSg,0,dog_barking,train
BvLCmp7zr2I,3,mynah_bird_singing,test
XA6RBioito4,0,coyote_howling,train
76afhOA4dWI,5,lions_roaring,train
7BlZsuymkL0,0,cat_meowing,train
fOxsITNBW9g,0,chainsawing_trees,val
DSl6ZNhg4i0,0,playing_violin,test
4zElLaliJTU,1,female_singing,train
443rTNtiUsY,0,dog_barking,train
6eh95tGfiEc,0,playing_violin,val
73cfZ0ugMkc,0,lions_roaring,test
AJ3BwmMuUmg,5,playing_tabla,train
7PARSWINgOs,5,playing_tabla,train
1VWi9jYHeJk,0,playing_acoustic_guitar,train
9l3C_u_pQTc,3,playing_piano,train
_3sLoESUCfg,0,driving_buses,train
0W_gYR6p-D0,1,cat_meowing,train
fvoPbwEv9Gg,0,playing_tabla,train
gC3cb64cNHc,0,horse_clip-clop,val
A_DvUSzBzzc,1,race_car,train
sOwc2jAgqOQ,0,horse_clip-clop,train
L8Hre74256I,0,playing_violin,train
bj-PurxvG4c,0,typing_on_computer_keyboard,val
3amPNuu8pig,0,baby_laughter,train
6thKra7M8So,1,male_speech,train
ePXInfDyqAc,0,mynah_bird_singing,train
obmUprINCcI,0,playing_piano,val
1T9jjPQxRHE,0,helicopter,train
6CuRXld5OWU,0,playing_acoustic_guitar,train
wpodkPXuR9c,5,playing_glockenspiel,train
_8m_rszChvE,0,mynah_bird_singing,test
Ctau5S5KUtc,2,race_car,train
9k5J_gnGjrs,0,playing_acoustic_guitar,train
ioo3vA8dvZE,0,cap_gun_shooting,val
oy-s31JHbjY,5,dog_barking,val
36AsCpqS3z0,6,ambulance_siren,train
VhJzNQ8K5uE,2,playing_tabla,test
BeYXf7btQdo,1,race_car,val
bM5Ha8d-DoM,0,coyote_howling,train
2nF2Lql0_Aw,0,helicopter,train
v7cSdsMxi-M,0,playing_glockenspiel,test
amaJKBdFy3w,5,baby_laughter,test
OIJYgzI4v-g,0,helicopter,test
CIRU6b1ZNDg,0,playing_acoustic_guitar,test
67MlqD0TGrk,5,female_singing,train
8fMnn6coUhQ,5,dog_barking,train
47nG0KLvtZM,1,playing_acoustic_guitar,train
GicyuhoYuB8,0,dog_barking,train
K-7-zllab5s,3,lions_roaring,train
bQbjM25BSSY,0,baby_laughter,train
l06ZeoHnHwI,0,baby_laughter,train
2IuBaICCI4U,0,playing_acoustic_guitar,train
3H8pdyG9Wso,1,male_speech,train
jAasVhATQ-8,0,playing_piano,train
umEZLM4oFsA,1,typing_on_computer_keyboard,train
55F7CcUaf4Y,0,playing_acoustic_guitar,test
MpRXvVuNPOs,5,helicopter,train
HWveffcspIc,0,playing_violin,test
5dQEPN2HJlQ,0,female_singing,train
l3e4xZRysZ4,0,playing_ukulele,val
NT569wgTDDQ,3,typing_on_computer_keyboard,test
9zqbda4kw74,4,horse_clip-clop,train
ErMWX--UJZ4,2,playing_ukulele,train
DroAzooK4yw,0,playing_acoustic_guitar,train
r9QELlDEq8c,1,mynah_bird_singing,train
lNHH74KRXI4,5,female_singing,train
1x7wVFMW4dk,0,playing_acoustic_guitar,train
AvDk6B7vCtE,0,dog_barking,val
B19LDruSkoI,5,cap_gun_shooting,val
0Sb-RvvsaAw,3,horse_clip-clop,train
1AeaGntmKn8,0,horse_clip-clop,test
FwVYUHKoLtQ,2,playing_violin,train
29EjVvjmCa8,5,lawn_mowing,val
1IbAy40V99k,0,playing_acoustic_guitar,train
Tv0RFx28oEY,3,helicopter,train
Y57lB7S19hQ,0,playing_piano,val
lWJU0K2Ic_g,0,lions_roaring,train
-ue3k_aV6mY,0,helicopter,train
2a9nwT91Cuo,0,male_speech,train
-qymcBqBEN4,0,helicopter,test
BmjMn_XS9S4,0,playing_violin,train
z-FboWRVAoI,2,helicopter,train
7oZcnMgcG8I,0,cat_meowing,train
Z_gJZIBXgdE,3,playing_ukulele,train
0WoWLoACt-Y,0,playing_piano,train
ZDEEppygzes,0,typing_on_computer_keyboard,train
-fyKVAZtl5Q,0,playing_glockenspiel,test
31zqGonKYR0,0,dog_barking,train
MlxORICa7nQ,0,playing_tabla,test
2MGt89ZJCLY,0,playing_piano,train
JpqxMvQVUFk,1,horse_clip-clop,test
Gwlez841U_I,0,lions_roaring,train
4210qqkTJFo,0,playing_violin,train
00lWpPDEH9c,0,chainsawing_trees,val
4OBBC2cxubQ,3,playing_violin,train
-wfnaQQEPqs,0,playing_acoustic_guitar,test
6LL3cTg9yNY,0,playing_acoustic_guitar,train
